"","AR","N","log2FC","llr","pval"
"Fyn",0.583002384089341,69,0.376854305390956,-2.74731575724688,0.0190749472612894
"Fyttd1",0.462962962962963,27,-0.120294233717712,-13.2465190917771,2.64489576343237e-07
"Fzd4",0.583333333333333,10,0.447458976971221,-10.9233390991415,2.95327420532238e-06
"Fzd6",0.75,16,0.807354922057604,-18.2259638808944,1.56478289373041e-09
"G3bp1",0.566666666666667,10,0.351472370501377,-14.1494210658159,1.03958149535931e-07
"Gab1",0.578342384384584,92,0.407948074492525,-0.431554820822527,0.352869941172281
"Gab2",0.511689197036899,156,0.102661774537634,-3.64721984988299,0.00691683372582711
"Gak",0.435119047619048,20,-0.44980291743952,-8.66214600299568,3.15132548600069e-05
"Galnt1",0.359964726631393,27,-0.710493382805015,-12.8567544723138,3.9604505024222e-07
"Galnt17",0.371212121212121,11,-0.540568381362703,-13.0718228163471,3.16938377714165e-07
"Galnt18",0.514384920634921,56,0.0690416444296512,-0.851380824671125,0.191927209292055
"Galnt2",0.559027777777778,24,-0.199308808223407,-0.50031913384344,0.317156115040258
"Galnt7",0.552083333333333,16,0.302562770020431,0.936231198663453,1
"Gapvd1",0.492962962962963,30,0,-8.32210791022837,4.50875891223396e-05
"Garem1",0.523778195488722,38,0.398549376490275,-0.233697216406277,0.494188299692184
"Garre1",0.482333333333333,50,-0.263034405833794,-11.5580263492049,1.52512102215149e-06
"Gas6",0.620138888888889,24,0.514573172829758,-2.57702358738567,0.0231922571058149
"Gas7",0.352886710239651,48,-0.841737916083268,-11.3073354179697,1.97967133929659e-06
"Gata6os",0.5,24,-0.028569152196771,-9.05298792447727,2.08944649751947e-05
"Gatad2a",0.535714285714286,14,0.403355694231208,-8.27655423174726,4.73063769109492e-05
